Date Time,Intersection Street One,Intersection Street Two,Address Street Number,Address Street Name,Number of Motorists,Number of Cyclists,Number of Pedestrians,Number of Injured Individuals,Hospitalizations (estimated),Neighborhood (estimated)
03/20/2016 01:55:00 PM,,,844,MAIN ST,1,0,0,0,0,The Port
03/21/2016 07:30:00 AM,,,727,MASS. AVE.,1,0,0,0,0,Mid-Cambridge
03/21/2016 08:15:00 AM,,,283,WASHINGTON STREET,0,0,0,0,0,The Port
03/21/2016 08:35:00 AM,PROSPECT ST,BROADWAY,,,1,0,0,0,0,
03/21/2016 12:20:00 PM,SCIARAPPA ST,SPRING ST,,,2,0,0,0,0,
03/22/2016 12:50:00 PM,,,41,SECOND ST,1,0,0,0,0,East Cambridge
03/22/2016 02:00:00 PM,,,1166,MASS AVE,0,0,0,0,0,Riverside
03/22/2016 07:15:00 PM,,,51,MAGEE ST,0,0,0,0,0,Riverside
03/23/2016 07:40:00 AM,,,823,MAIN ST,2,0,0,0,0,The Port
03/24/2016 07:00:00 AM,,,18,DEWOLFE ST,0,0,0,0,0,Riverside
03/24/2016 10:13:00 AM,OXFORD ST,WENDELL ST,,,2,0,0,0,0,
03/24/2016 11:37:00 AM,,,498,CAMBRIDGE ST,1,0,0,0,0,East Cambridge
03/24/2016 01:45:00 PM,,,748,MEMORIAL DR,1,0,1,0,0,Cambridgeport
03/24/2016 07:01:00 PM,,,100,CAMBRIDGESIDE PLACE,2,0,0,0,0,East Cambridge
03/24/2016 07:28:00 PM,,,25,LAND BLVD,1,0,0,0,0,East Cambridge
03/25/2016 08:25:00 AM,,,9,PETERS ST,2,0,0,0,0,Cambridgeport
03/25/2016 10:15:00 AM,,,,BIGELOW STREET,2,0,0,0,0,
03/25/2016 08:08:00 PM,,,515,MASSACHUSETTS AVENUE,1,0,1,0,1,The Port
03/25/2016 08:14:00 PM,,,,NORFOLK STREET,1,0,0,0,0,
03/26/2016 11:59:00 AM,,,,DECATUR ST,1,0,0,0,0,
03/26/2016 06:31:00 PM,MT. AUBURN ST,ELLIOT ST,,,1,0,0,0,0,
03/27/2016 05:04:00 AM,,,151,PUTNAM AVE,1,0,0,0,0,Riverside
03/27/2016 04:34:00 PM,MASS AVE.,BRATTLE ST.,1400,MASS AVE,2,0,0,0,0,West Cambridge
03/28/2016 09:00:00 AM,,,,BROADWAY,1,1,0,0,0,
03/28/2016 04:21:00 PM,,,361,WESTERN AVENUE,2,0,0,0,0,Riverside
03/28/2016 06:33:00 PM,CAMBRIDGE STREET,FAYETTE STREET,,,2,0,0,0,0,
03/28/2016 06:36:00 PM,MASSACHUSETTS AVE,BLAKE STREET,,,2,0,0,0,0,
03/28/2016 07:10:00 PM,WESTERN AVE,KINNAIRD,,,2,0,0,0,0,
03/29/2016 02:29:00 AM,GARDEN ST,MASON ST,,,1,0,0,0,0,
03/29/2016 03:10:00 AM,,,,ALBANY STREET,1,0,0,0,0,
03/29/2016 07:17:00 PM,,,,DUNSTER STREET,1,0,0,0,0,
03/29/2016 08:38:00 PM,SECOND ST,CHARLES ST,,,0,0,0,0,0,
03/29/2016 10:13:00 PM,,,239,MSGR. OBRIEN. HWAY,0,0,0,0,0,East Cambridge
03/29/2016 10:22:00 PM,PORTLAND,MAIN,,,1,0,0,0,0,
03/30/2016 02:00:00 PM,,,66,HOMER AVE,1,0,0,0,0,West Cambridge
03/30/2016 04:30:00 PM,,,,BROADWAY,1,1,0,0,0,
03/30/2016 06:06:00 PM,,,258,PROSPECT STREET,1,0,0,0,0,The Port
03/30/2016 06:40:00 PM,,,124-,MAGAZINE STREET,1,0,0,0,0,Cambridgeport
03/30/2016 07:20:00 PM,MASS. AVE,ROSELAND AVE.,,,0,1,0,0,0,
03/30/2016 07:30:00 PM,,,,BROADWAY,3,0,0,0,0,
03/30/2016 09:42:00 PM,MASS AVE,PLEASANT STREET,,,2,0,0,0,0,
03/31/2016 09:30:00 AM,,,,FRESH POND PARKWAY,1,0,0,0,0,
03/31/2016 11:10:00 AM,,,60,WADSWORTH,1,0,0,0,0,Area 2/MIT
03/31/2016 03:10:00 PM,,,100,CAMBRIDGESIDE PLACE,2,0,0,0,0,East Cambridge
03/31/2016 09:12:00 PM,,,,LINSKY WAY,1,0,0,0,0,
03/31/2016 09:20:00 PM,BRISTOL ST,HAMPSHIRE ST,,,1,1,0,0,0,
03/31/2016 10:36:00 PM,HAMPSHIRE STREET,INMAN STREET,,,1,0,0,0,0,
04/01/2016 01:40:00 PM,,,,INMAN ST,2,0,0,0,0,
04/01/2016 08:40:00 PM,,,61,DANA STREET,1,0,0,0,0,Mid-Cambridge
04/02/2016 09:40:00 AM,,,100,CAMBRIDGESIDE PLACE,0,0,0,0,0,East Cambridge
04/02/2016 03:52:00 PM,MASS AVE,ELLERY ST,,,2,0,0,0,0,
04/02/2016 08:00:00 PM,,,,HURLEY ST,0,0,0,0,0,
04/02/2016 10:30:00 PM,,,808,MEMORIAL DRIVE,0,0,0,0,0,Cambridgeport
04/02/2016 11:58:00 PM,BROOKLINE ST,ALLSTON ST,,,2,0,0,0,0,
04/03/2016 09:15:00 AM,,,215,ALEWIFE BROOK PARKWAY,1,0,0,0,0,Cambridge Highlands
04/03/2016 11:21:00 AM,BROADWAY,HAMPSHIRE ST.,,,2,0,0,0,1,
04/03/2016 01:33:00 PM,,,808,MEMORIAL DR.,0,0,0,0,0,Cambridgeport
04/03/2016 11:38:00 PM,MASS AVE,CHURCH ST,,,1,0,1,0,1,
04/04/2016 02:36:00 PM,,,1039,MASS AVE,1,0,0,0,0,Mid-Cambridge
04/04/2016 02:42:00 PM,,,4,BLANCHARD RD,2,0,0,0,0,Cambridge Highlands
04/04/2016 03:39:00 PM,,,198,ALEWIFE BROOK PKWY,2,0,0,0,0,Cambridge Highlands
04/04/2016 04:29:00 PM,,,,GREEN STREET,2,0,0,0,0,
04/04/2016 05:01:00 PM,,,459,BROADWAY,1,0,0,0,0,Mid-Cambridge
04/05/2016 08:22:00 AM,GORE STREET,GORE ST,,,2,0,0,0,0,
04/05/2016 09:57:00 AM,,,700,HURON AVE,1,0,0,0,0,Strawberry Hill
04/05/2016 10:27:00 AM,,,700,HURON AV,1,0,0,0,0,Strawberry Hill
04/05/2016 03:30:00 PM,INMAN STREET,MASS AVE,,,1,0,0,0,0,
04/05/2016 08:43:00 PM,,,73,FIFHT STREET,1,0,0,0,0,East Cambridge
04/05/2016 09:56:00 PM,,,,MASSACHUSETTS AVE,2,0,0,0,0,
04/06/2016 07:05:00 AM,BRATTLE STREET,SPARKS STREET,,,2,0,0,0,0,
04/06/2016 04:03:00 PM,SOMERVILLE AVE,WHITE STREET,,,0,0,0,0,0,
04/06/2016 06:52:00 PM,,,,FIFTH STREET -BTWN GORE & CAMB,0,0,0,0,0,
04/06/2016 07:06:00 PM,,,,MASSACHUSETTS AVE,2,0,0,0,0,
04/06/2016 07:51:00 PM,,,402,RINDGE AVE,1,1,0,0,0,North Cambridge
04/07/2016 11:03:00 AM,,,,MASSACHUSETTS AVE,1,1,0,0,0,
04/07/2016 03:00:00 PM,HAMPSHIRE ST.,CLARK ST.,,,2,0,0,0,0,
04/07/2016 08:03:00 PM,,,40,AMES,2,0,0,0,1,Area 2/MIT
04/07/2016 09:39:00 PM,,,,MASSACHUSETTS AVE,2,0,0,0,0,
04/07/2016 10:10:00 PM,,,,WINDSOR STREET,2,0,0,0,0,
04/08/2016 11:25:00 AM,,,700,MAIN ST.,2,0,0,0,0,The Port
04/08/2016 02:00:00 PM,,,330,MOUNT AUBURN STREET,0,0,0,0,0,West Cambridge
04/09/2016 05:12:00 AM,,,362,RINDGE AVE,0,0,0,0,0,North Cambridge
04/09/2016 10:50:00 AM,,,5,LINNAEAN STREET,0,0,0,0,0,Neighborhood Nine
04/09/2016 11:40:00 PM,,,,WINDSOR ST,1,0,0,0,0,
04/10/2016 04:23:00 PM,WASHINGTON STREET,NORFOLK STREET,,,0,0,0,0,0,
04/10/2016 04:52:00 PM,MASS AVE.,PROSPECT ST.,,,1,0,0,0,0,
04/10/2016 07:44:00 PM,HARVARD STREET,ELLERY STREET,,,2,0,0,0,0,
04/11/2016 11:08:00 AM,,,6,CRAWFORD STREET,0,0,0,0,0,Mid-Cambridge
04/12/2016 07:32:00 AM,MT AUBURN ST,COOLIDGE,,,2,0,0,0,0,
04/12/2016 02:28:00 PM,,,,BISHOP ALLEN DRIVE,1,0,0,0,1,
04/12/2016 03:30:00 PM,,,,WESTERN AVE,3,0,0,0,0,
04/12/2016 08:58:00 PM,,,22,TENNEY STREET,1,0,0,0,0,North Cambridge
04/12/2016 09:39:00 PM,BRATTLE STREET,JFK STREET,,,1,1,0,0,1,
04/12/2016 10:16:00 PM,CAMBRIDGE ST.,ANTRIM,,,2,0,0,0,0,
04/13/2016 07:40:00 AM,,,,MARKET ST,1,1,0,0,1,
04/13/2016 05:51:00 PM,,,33,MASSACHUSETTS AVE,1,0,0,0,0,Area 2/MIT
04/13/2016 09:55:00 PM,,,199,ALEWIFE BROOK PWAY,2,0,0,0,0,Cambridge Highlands
04/13/2016 10:30:00 PM,,,133,SPRING STREET,1,0,0,0,0,East Cambridge
04/14/2016 07:19:00 AM,BINNEY ST,SECOND ST,,,1,0,1,0,0,
04/14/2016 02:50:00 PM,RINDGE AVE,,362,RINDGE AVE,2,0,0,0,0,North Cambridge
04/14/2016 03:46:00 PM,,,,DODGE STREET,1,0,0,0,0,
04/14/2016 05:18:00 PM,FRANKLIN ST,MAGAZINE ST,,,1,0,0,0,0,
04/15/2016 03:34:00 AM,,,101,WESTERN AVE,1,0,0,0,0,Riverside
04/15/2016 08:35:00 AM,,,1311,CAMBRIDGE ST,1,0,0,0,0,Wellington-Harrington
04/15/2016 01:45:00 PM,CHESTNUT ST,PEARL ST,,,2,0,0,0,0,
04/15/2016 02:30:00 PM,,,380,GREEN ST,2,0,0,0,0,Riverside
04/15/2016 03:20:00 PM,,,600,MAIN ST,2,0,0,0,1,The Port
04/15/2016 05:53:00 PM,ALBANY STREET,PORTLAND STREET,,,1,1,0,0,0,
04/16/2016 12:12:00 AM,,,100,CAMBRIDGESIDE PLACE LEVEL B,0,0,0,0,0,East Cambridge
04/16/2016 04:26:00 PM,ALEWIFE BROOK PKWY,,,,1,0,0,0,0,
04/16/2016 10:32:00 PM,MASSACHUSETTS AVENUE,WALDEN STREET,,,2,0,0,0,0,
04/17/2016 04:24:00 PM,SIDNEY STREET,FRANKLIN STREET,,,0,0,0,0,0,
04/18/2016 09:38:00 AM,,,250,MASS AVE,2,0,0,0,3,Cambridgeport
04/18/2016 09:57:00 AM,MASS AVE,DOUGLAS ST,,,2,0,0,0,0,
04/19/2016 10:30:00 AM,,,,CONCORD AVE,1,0,0,0,1,
04/19/2016 04:37:00 PM,BAY STATE RD,BIRCH ST,,,2,0,0,0,0,
04/19/2016 07:45:00 PM,BROOKLINE STREET,GREEN STREET,,,2,0,0,0,0,
04/19/2016 08:06:00 PM,,,27,LEE,1,0,0,0,0,
04/19/2016 08:31:00 PM,,,,FIRST STREET,2,0,0,0,0,
04/19/2016 09:34:00 PM,,,2225,MASSACHUSETTS AVENUE,2,0,0,0,0,North Cambridge
04/19/2016 11:45:00 PM,BROOKLINE,GREEN ST,,,0,0,0,0,0,
04/20/2016 08:10:00 AM,OXFORD ST,PRENTISS ST,,,1,1,0,0,0,
04/20/2016 08:15:00 AM,,,,LINE ST,0,0,0,0,0,
04/20/2016 09:03:00 AM,,,160,WEBSTER AVE,1,0,0,0,0,Wellington-Harrington
04/20/2016 02:10:00 PM,,,89,FULKERSON ST,1,0,0,0,0,East Cambridge
04/21/2016 09:00:00 AM,,,,MUSEUM ST,1,0,0,0,0,
04/21/2016 10:29:00 AM,WESTERN AVE,HOWARD STREET,,,0,1,0,0,0,
04/21/2016 12:15:00 PM,,,50,BROADWAY,0,1,0,0,0,Area 2/MIT
04/21/2016 03:00:00 PM,,,,WHITE ST,0,0,0,0,0,
04/21/2016 05:33:00 PM,GORE ST,LAMBERT ST,,,2,0,0,0,0,
04/21/2016 08:16:00 PM,PORTLAND ST,BROADWAY,,,2,0,0,0,0,
04/22/2016 04:28:00 AM,WESTERN AVE,HOWARD STREET,,,2,0,0,0,0,
04/22/2016 09:12:00 AM,,,3,ELLSWORTH AVE,0,0,0,0,0,Mid-Cambridge
04/22/2016 09:22:00 AM,ALPINE ST,FIELD ST,,,0,0,0,0,0,
04/22/2016 10:37:00 AM,,,,BOW ST,1,0,0,0,0,
04/22/2016 11:00:00 AM,,,730,MEMORIAL DR,0,0,0,0,0,Cambridgeport
04/22/2016 11:50:00 AM,THIRD ST.,LINSKY WAY,,,2,0,0,0,0,
04/22/2016 02:15:00 PM,MT AUBURN ST,ASH ST,,,2,0,0,0,0,
04/22/2016 06:43:00 PM,,,35,ARLINGTON STREET,1,0,0,0,0,Neighborhood Nine
04/22/2016 10:57:00 PM,,,18,HUDSON,0,0,0,0,0,Neighborhood Nine
04/23/2016 04:41:00 AM,,,160,ALEWIFE BROOK PARKWAY,1,0,0,0,0,Cambridge Highlands
04/23/2016 01:53:00 PM,,,255,GARDEN ST,0,0,0,0,0,Neighborhood Nine
04/23/2016 04:00:00 PM,,,201,VASSAR ST,1,0,0,0,0,Area 2/MIT
04/24/2016 03:30:00 PM,,,750,MEMORIAL DRIVE,0,0,0,0,0,Cambridgeport
04/24/2016 07:22:00 PM,,,75,FIRST ST,0,0,0,0,0,East Cambridge
04/24/2016 07:38:00 PM,,,66,BISHOP ALLEN DRIVE,2,0,0,0,0,The Port
04/26/2016 01:08:00 AM,,,23-25,ELLSWORTH AVE,1,0,0,0,0,Mid-Cambridge
04/26/2016 08:05:00 AM,,,,BROADWAY,2,0,0,0,1,
04/26/2016 10:05:00 AM,,,18,ELLIOT ST,1,0,0,0,0,West Cambridge
04/26/2016 01:45:00 PM,,,87,MASS AVE,2,0,0,0,0,Area 2/MIT
04/26/2016 04:59:00 PM,,,,PLEASANT STREET,2,0,0,0,0,
04/26/2016 05:51:00 PM,PLEASANT,KINNAIRD,,,0,0,0,0,0,
04/27/2016 02:50:00 PM,,,0,GARDEN ST,2,0,0,0,0,West Cambridge
04/27/2016 05:31:00 PM,RICE STREET,,22,RICE STREET,0,0,0,0,0,North Cambridge
04/27/2016 05:37:00 PM,,,22,WATER STREET,1,0,0,0,0,East Cambridge
04/28/2016 11:50:00 AM,,,474,BROADWAY,1,0,0,0,0,Mid-Cambridge
04/28/2016 11:55:00 AM,,,,WHITE ST,0,0,0,0,0,
04/28/2016 02:41:00 PM,BRATTLE STREET,FAYERWEATHER STREET,,,2,0,0,0,0,
04/28/2016 03:12:00 PM,,,1851,MASS AV,1,1,0,0,0,West Cambridge
04/28/2016 04:17:00 PM,,,304,PROSPECT ST,1,0,1,0,1,Wellington-Harrington
04/28/2016 05:26:00 PM,,,25,MONTAGUE ST,0,0,0,0,0,Riverside
04/28/2016 07:59:00 PM,,,,CAMBRIDGE STREET,1,0,0,0,0,
04/28/2016 09:50:00 PM,,,200,ALEWIFE BROOK PARKWAY,1,0,0,0,0,Cambridge Highlands
04/29/2016 02:21:00 AM,,,1691,CAMBRIDGE ST,0,0,0,0,0,Mid-Cambridge
04/29/2016 12:50:00 PM,,,1414,MASS AVE,0,1,0,0,0,West Cambridge
04/29/2016 02:15:00 PM,,,517,CONCORD AV,1,0,2,0,0,Cambridge Highlands
04/29/2016 02:59:00 PM,MASS AVE,ALABNY ST,,,2,0,0,0,0,
04/29/2016 07:35:00 PM,,,,MASSACHUSETTS AVE,3,0,0,0,0,
04/30/2016 10:50:00 AM,,,147,HAMPSHIRE ST,1,0,0,0,0,Wellington-Harrington
04/30/2016 12:12:00 PM,THIRD ST,LINSKEY WAY,,,1,0,1,0,1,
04/30/2016 12:49:00 PM,,,626,MT AUBURN ST,2,0,0,0,0,West Cambridge
04/30/2016 02:27:00 PM,,,411,BROADWAY,2,1,0,0,1,Mid-Cambridge
04/30/2016 06:20:00 PM,,,,CAMBRIDGE ST.,1,1,0,0,0,
04/30/2016 06:20:00 PM,ELLSWORTH AVE,BROADWAY,,,2,0,0,0,0,
05/01/2016 02:07:00 AM,,,474,WINDSOR ST,0,0,0,0,0,Wellington-Harrington
05/01/2016 08:56:00 PM,,,,MASSACHUSETTS AVENUE,1,0,1,0,1,
05/02/2016 09:14:00 AM,,,132,CUSHING ST,0,0,0,0,0,Strawberry Hill
05/02/2016 09:20:00 AM,SIDNEY ST,ERIE ST,,,1,0,0,0,0,
05/02/2016 11:01:00 AM,PRESCOTT,BROADWAY,,,1,0,0,0,0,
05/02/2016 11:49:00 AM,GREEN STREET,MAGAZINE STREET,,,1,1,0,0,1,
05/02/2016 12:00:00 PM,,,278,PLEASANT ST EXT,2,0,0,0,0,Cambridgeport
05/02/2016 05:21:00 PM,HRON AV,FOUNTAIN TERR,,,2,0,0,0,1,
05/02/2016 06:26:00 PM,,,237,HAMPSHIRE STREET,1,0,0,0,0,Wellington-Harrington
05/02/2016 07:13:00 PM,,,20,SURREY STREET,0,0,0,0,0,Riverside
05/02/2016 10:47:00 PM,,,,MASSACHUSETTS AVE,2,0,0,0,0,
05/03/2016 11:30:00 AM,,,162,OTIS ST,0,0,0,0,0,East Cambridge
05/03/2016 12:08:00 PM,BROADWAY,INMAM ST,,,1,1,0,0,1,
05/03/2016 06:00:00 PM,VANDINE ST,CARDINAL MEDEIROS AVE,,,0,0,0,0,0,
05/03/2016 06:40:00 PM,,,820,MEMORIAL DRIVE,2,0,0,0,0,Riverside
05/04/2016 05:23:00 AM,,,25,GORE STREET,2,0,0,0,0,East Cambridge
05/04/2016 05:48:00 PM,HURON AV,,,,1,0,1,0,0,
05/04/2016 11:10:00 PM,PUTNAM AVE,BROOKLINE ST,,,1,0,0,0,0,
05/05/2016 10:20:00 AM,,,,BENT ST,2,0,0,0,0,
05/05/2016 02:45:00 PM,CAMBRIDGE ST,HAMPSHIRE ST,,,1,1,0,0,0,
05/05/2016 10:30:00 PM,,,49,WHITE STREET,1,0,0,0,0,North Cambridge
05/06/2016 02:56:00 AM,CAMBRIDGE ST,FIFTH ST,,,2,0,0,0,0,
05/06/2016 10:00:00 AM,WEBSTER AVE,CAMBRIDGE STREET,,,1,0,0,0,0,
05/06/2016 10:34:00 AM,,,820,MEMORIAL DR,0,0,0,0,0,Riverside
05/06/2016 11:43:00 AM,,,57,ROSELAND ST,0,0,0,0,0,None
05/06/2016 01:26:00 PM,CAMBRIDGE STREET,WINDSOR STREET,,,2,0,0,0,0,
05/06/2016 04:35:00 PM,,,25,AMES STREET,1,0,0,0,0,Area 2/MIT
05/06/2016 05:15:00 PM,MOUNT AUBURN ST,WILLARD ST,,,2,0,0,0,0,
05/06/2016 05:44:00 PM,,,1343,CAMBRIDGE ST.,2,0,0,0,0,Wellington-Harrington
05/06/2016 07:00:00 PM,,,254,FRANKLIN STREET,0,0,0,0,0,Cambridgeport
05/06/2016 08:11:00 PM,,,100,KIRKLAND STREET,1,0,0,0,0,Mid-Cambridge
05/06/2016 09:26:00 PM,,,,MASS. AVE BY CAMRON,1,0,1,0,0,
05/07/2016 05:21:00 PM,,,27,HANCOCK ST,1,0,0,0,0,Riverside
05/07/2016 11:27:00 PM,,,5,DANA ST,1,0,0,0,0,Mid-Cambridge
05/08/2016 11:15:00 AM,,,322,WINDSOR ST,0,0,0,0,0,Wellington-Harrington
05/08/2016 04:00:00 PM,,,41,BAY STATE ROAD,0,0,0,0,0,Neighborhood Nine
05/08/2016 04:25:00 PM,,,11,MASON STREET,2,0,0,0,0,West Cambridge
05/08/2016 06:47:00 PM,,,195,HAMPSHIRE,1,0,0,0,0,Wellington-Harrington
05/08/2016 08:16:00 PM,HARVARD ST,DANA ST,,,2,0,0,0,0,
05/09/2016 08:00:00 AM,,,90,FAWCETT ST,0,0,0,0,0,Cambridge Highlands
05/09/2016 03:10:00 PM,,,1939,MASS AVE,1,1,0,0,0,North Cambridge
05/09/2016 04:37:00 PM,PUTNAM AVE,FLAGG ST,,,1,0,0,0,0,
05/10/2016 11:50:00 AM,,,364,RINDGE AVE,1,0,0,0,0,North Cambridge
05/10/2016 02:22:00 PM,,,220,BROADWAY,1,0,0,0,0,The Port
05/10/2016 06:20:00 PM,,,33,ROGERS STREET,1,0,0,0,0,East Cambridge
05/10/2016 07:21:00 PM,,,85,PUTNAM AVE,0,0,0,0,0,Riverside
05/10/2016 07:54:00 PM,ATHENAEUM STREET,THIRD STREET,,,2,0,0,0,0,
05/11/2016 05:00:00 AM,,,8,SCOTT ST,0,0,0,0,0,Agassiz
05/11/2016 02:06:00 PM,,,7,BERKELEY STREET,0,0,0,0,0,West Cambridge
05/11/2016 03:15:00 PM,,,2,BELMONT ST,0,0,0,0,0,Strawberry Hill
05/11/2016 08:18:00 PM,,,10,APPIAN WAY,1,0,0,0,0,West Cambridge
05/11/2016 08:25:00 PM,,,,BRATTLE STREET,1,0,0,0,0,
05/12/2016 08:20:00 AM,MASS AVE,SIDNEY ST,,,1,1,0,0,1,
05/12/2016 04:44:00 PM,,,25,BAY STREET,1,0,0,0,0,Riverside
05/12/2016 06:08:00 PM,,,63,RIVER ST,2,0,0,0,0,Riverside
05/12/2016 06:32:00 PM,CAMBRIDGE STREET,SCIARAPPA STREET,,,3,0,0,0,0,
05/13/2016 08:40:00 AM,BROADWAY,THIRD,,,1,1,0,0,0,
05/13/2016 03:55:00 PM,WINDSOR,HARVARD,212,WINDSOR,1,0,0,0,0,The Port
05/13/2016 05:53:00 PM,,,610,MAIN STREET( NORTH BLDG. SIDE),1,0,0,0,0,
05/14/2016 04:36:00 PM,,,538,MASSACHUSETTS AVE,0,0,0,0,0,Cambridgeport
05/14/2016 07:02:00 PM,CAMBRIDGE ST,WILLOW ST,,,1,0,0,0,0,
05/15/2016 02:27:00 AM,CAMBRIDGE STREET,MASSACHUSETTS AVENUE,,,2,0,0,0,0,
05/15/2016 03:04:00 AM,MASS AVE,LINNEAN ST,,,2,0,0,0,0,
05/16/2016 09:01:00 AM,MASS AVE,CAMERON AVE,,,2,0,0,0,0,
05/16/2016 10:32:00 AM,,,22,FAYERWEATHER,0,0,0,0,0,West Cambridge
05/16/2016 10:29:00 PM,,,9,ROCKINGHAM STREET,1,0,0,0,0,Cambridgeport
05/17/2016 07:25:00 AM,LEE ST,BROADWAY,,,2,0,0,0,0,
05/17/2016 07:38:00 AM,PORTLAND STREET,MAIN STREET,,,2,0,0,0,0,
05/17/2016 11:18:00 AM,MASS AVE,AMHERST ST,,,3,0,0,0,0,
05/17/2016 11:20:00 AM,MASSACHUSETTS AVENUE,SOMERVILLE AVENUE,,,1,0,0,0,0,
05/17/2016 01:00:00 PM,PEARL ST,CHESTNUT ST,,,2,0,0,0,0,
05/17/2016 06:21:00 PM,ALEWIFE GARAGE,CAMBRIDGE PARK PL,,,2,0,0,0,0,
05/18/2016 08:25:00 AM,,,125,SIXTH STREET,1,0,0,0,0,East Cambridge
05/18/2016 09:12:00 AM,CAMBRIDGE ST.,THIRD ST.,,,1,1,0,0,1,
05/18/2016 11:55:00 AM,BROADWAY,MOORE ST,,,1,0,1,0,0,
05/18/2016 12:23:00 PM,WATERHOUSE ST,CONCORD AVE,,,1,1,0,0,0,
05/18/2016 02:20:00 PM,BROADWAY,HIGHLAND AVE,,,1,1,0,0,0,
05/18/2016 07:39:00 PM,,,,BRATTLE,1,0,0,0,0,
05/18/2016 08:15:00 PM,MASS AVE,SIDNEY STREET,,,0,1,0,0,1,
05/18/2016 08:42:00 PM,,,,MASSACHUSETTS AVE,2,0,0,0,0,
05/19/2016 02:22:00 AM,WALDEN ST.,SHERMAN ST.,,,1,0,0,0,0,
05/19/2016 02:35:00 AM,,,,FULKERSON STREET,1,0,0,0,0,
05/19/2016 07:27:00 AM,,,150,BROADWAY,1,0,0,0,0,Area 2/MIT
05/19/2016 09:22:00 AM,PLEASANT ST,PUTNAM ST,,,2,0,0,0,0,
05/19/2016 09:57:00 AM,,,54,LINNEAN STREET,2,0,0,0,0,Neighborhood Nine
05/19/2016 01:12:00 PM,BRATTLE STREET,FAYERWEATHER STREET,,,2,0,0,0,1,
05/19/2016 05:12:00 PM,,,,MASS. AVE.,3,0,0,0,0,
05/19/2016 05:23:00 PM,,,66,DANA ST.,2,0,0,0,0,Mid-Cambridge
05/19/2016 06:55:00 PM,,,,WINDSOR ST,1,0,0,0,0,
05/20/2016 11:12:00 AM,,,1540,CAMBRIDGE STREET,1,0,0,0,1,Mid-Cambridge
05/20/2016 01:38:00 PM,,,699,MT. AUBURN STREET(OPP.),2,0,0,0,1,West Cambridge
05/20/2016 01:52:00 PM,,,19,FOLLEN,1,0,0,0,0,Neighborhood Nine
05/20/2016 07:21:00 PM,,,137,CHARLES STREET,1,0,0,0,0,East Cambridge
05/21/2016 02:00:00 AM,,,,BRATTLE STREET,1,0,0,0,0,
05/21/2016 05:12:00 AM,,,1,BENNETT STREET,1,0,0,0,0,West Cambridge
05/21/2016 07:04:00 AM,CUSHING STREET,HURON AVE,,,1,1,0,0,0,
05/21/2016 09:00:00 PM,,,,CHILTON STREET,1,0,0,0,0,
05/21/2016 09:15:00 PM,,,402,RINDGE AVE PARKING LOT,0,0,0,0,0,
05/21/2016 10:55:00 PM,,,,MASSACHUSETTS AVE,1,0,0,0,0,
05/22/2016 03:54:00 AM,,,381,PROSPECT ST,0,1,0,0,0,Wellington-Harrington
05/22/2016 10:49:00 AM,,,258,WESTERN AVE,1,0,0,0,0,Riverside
05/23/2016 08:10:00 PM,,,10,MARIE AVE,1,0,0,0,0,Mid-Cambridge
05/23/2016 10:28:00 PM,,,700,HURON AVE,1,0,0,0,0,Strawberry Hill
05/23/2016 10:30:00 PM,,,144,LARCH ROAD,0,0,0,0,0,West Cambridge
05/24/2016 08:01:00 AM,TREMONT ST,BROADWAY,,,1,1,0,0,0,
05/24/2016 09:51:00 AM,BRATTLE ST,FARWELL PL.,,,2,0,0,0,0,
05/24/2016 01:42:00 PM,,,,RIVER STREET,1,0,0,0,0,
05/24/2016 02:48:00 PM,,,725,CONCORD AVE,3,0,0,0,1,Cambridge Highlands
05/25/2016 10:16:00 AM,,,,AMES ST,1,1,0,0,1,
05/25/2016 11:12:00 AM,,,,MASSACHUSETTS AVENUE,1,1,0,0,0,
05/25/2016 01:00:00 PM,,,,CAMBRIDGEPARK DRIVE,0,0,0,0,0,
05/25/2016 01:45:00 PM,,,169,MNSGR O'BRIEN HWY,0,0,0,0,0,East Cambridge
05/25/2016 06:03:00 PM,,,,PROSPECT STREET,1,0,0,0,0,
05/25/2016 09:58:00 PM,MASS AVVE,ALBANY ST,,,2,0,0,0,0,
05/26/2016 07:00:00 AM,,,51,FULKERSON ST,0,0,0,0,0,East Cambridge
05/26/2016 08:47:00 AM,HARVARD STREET,INMAN STREET,,,2,0,0,0,0,
05/26/2016 09:59:00 AM,MASSACHUSETTS AVENUE,GARDEN STREET,,,2,0,0,0,0,
05/26/2016 12:34:00 PM,,,1414,CAMBRIDGE,2,0,0,0,0,Mid-Cambridge
05/26/2016 12:35:00 PM,,,,MADISON STREET,1,0,0,0,0,
05/26/2016 03:59:00 PM,,,,BROOKLINE STREET,2,0,0,0,0,
05/26/2016 08:21:00 PM,,,,KIRKLAND ST,2,0,0,0,1,
05/26/2016 08:26:00 PM,PROSPECT ST,MASS AVE,,,1,0,0,0,0,
05/26/2016 08:59:00 PM,,,,WESTERN AVE,2,0,0,0,0,
05/26/2016 09:04:00 PM,,,767,CONCORD AVENUE,2,0,0,0,0,Cambridge Highlands
05/27/2016 01:18:00 PM,,,20,PRESCOTT STREET,1,0,0,0,0,Mid-Cambridge
05/27/2016 03:13:00 PM,BROADWAY,NORFOLK ST,,,1,1,0,0,1,
